Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Away,Arsenal,Burnley,Y,RW,90,0,0,0,0,1,0,35,5,1,2,0.1,0.1,0.0,2,0,9,12,75.0,3,23,4,4,1,Gabriel-Martinelli,0,0,0,1,0,0
Away,Arsenal,Everton,N,RW,20,0,0,0,0,1,0,10,0,1,1,0.1,0.1,0.0,0,0,4,5,80.0,0,7,0,2,2,Gabriel-Martinelli,1,2,0,0,1,3
Home,Arsenal,Chelsea,Y,LW,70,0,0,0,0,4,2,28,3,1,0,0.3,0.3,0.0,1,0,6,14,42.9,2,13,1,2,1,Gabriel-Martinelli,3,1,1,0,0,4
Away,Arsenal,Brighton,Y,LW,65,0,0,0,0,1,0,17,0,1,0,0.1,0.1,0.0,2,0,10,13,76.9,1,11,1,0,0,Gabriel-Martinelli,1,0,1,0,0,1
Home,Arsenal,Newcastle Utd,N,LW,9,0,0,0,0,1,0,6,0,0,0,0.1,0.1,0.0,0,0,2,2,100.0,0,5,0,1,0,Gabriel-Martinelli,3,0,1,0,0,3
Home,Arsenal,Manchester Utd,Y,LW,45,0,0,0,0,0,0,16,1,2,1,0.0,0.0,0.0,1,0,6,9,66.7,2,11,0,3,2,Gabriel-Martinelli,0,0,0,1,0,0
Away,Arsenal,West Ham,N,LW,10,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,1,0,0,Gabriel-Martinelli,3,3,0,1,0,6
Home,Arsenal,Liverpool,N,LW,14,0,0,0,0,0,0,8,1,0,1,0.0,0.0,0.0,0,0,3,4,75.0,0,3,0,0,0,Gabriel-Martinelli,0,3,0,0,1,3
Away,Arsenal,Sheffield Utd,Y,LW,82,1,0,0,0,4,2,30,0,0,1,0.8,0.8,0.1,1,0,13,17,76.5,2,16,5,1,0,Gabriel-Martinelli,3,0,1,0,0,3
Home,Arsenal,Fulham,Y,"LW,RW",90,0,0,0,0,4,2,42,1,0,1,1.1,1.1,0.5,6,0,24,28,85.7,0,27,9,5,5,Gabriel-Martinelli,1,1,0,1,0,2
Home,Arsenal,Everton,N,FW,17,0,0,0,0,1,1,7,0,1,0,0.1,0.1,0.0,1,0,2,3,66.7,0,2,0,0,0,Gabriel-Martinelli,0,1,0,0,1,1
Away,Arsenal,Newcastle Utd,Y,"LW,FW",90,0,1,0,0,1,0,54,1,1,0,0.0,0.0,1.1,6,1,35,41,85.4,1,39,4,7,2,Gabriel-Martinelli,2,0,1,0,0,2
Home,Arsenal,West Brom,Y,FW,59,0,0,0,0,2,0,25,0,1,1,0.1,0.1,0.1,3,0,11,14,78.6,0,14,0,1,0,Gabriel-Martinelli,3,1,1,0,0,4
Away,Arsenal,Crystal Palace,N,DM,13,1,0,0,0,1,1,5,0,0,0,0.8,0.8,0.0,0,0,2,3,66.7,0,4,1,1,0,Gabriel-Martinelli,3,1,1,0,0,4
Home,Arsenal,Brighton,N,AM,5,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,3,1,2,1,Gabriel-Martinelli,2,0,1,0,0,2
Away,Arsenal,Brentford,Y,"LW,FW",70,0,0,0,0,1,0,22,1,0,2,0.2,0.2,0.1,2,0,7,10,70.0,0,9,0,2,0,Gabriel-Martinelli,0,2,0,0,1,2
Home,Arsenal,Chelsea,Y,"FW,LW",78,0,0,0,0,0,0,11,2,0,0,0.0,0.0,0.0,1,0,2,5,40.0,0,3,1,0,0,Gabriel-Martinelli,0,2,0,0,1,2
Home,Arsenal,Crystal Palace,N,LM,10,0,0,0,0,1,1,11,0,0,1,0.3,0.3,0.0,1,1,5,7,71.4,0,6,0,2,0,Gabriel-Martinelli,2,2,0,1,0,4
Home,Arsenal,Aston Villa,N,FW,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,Gabriel-Martinelli,3,1,1,0,0,4
Home,Arsenal,Watford,N,RW,1,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,3,2,1,1,Gabriel-Martinelli,1,0,1,0,0,1
Home,Arsenal,Newcastle Utd,N,RM,27,1,0,0,0,2,1,18,0,0,0,0.4,0.4,0.1,2,0,10,12,83.3,2,12,2,1,1,Gabriel-Martinelli,2,0,1,0,0,2
Away,Arsenal,Manchester Utd,Y,RM,90,0,1,0,0,4,0,39,1,2,0,0.3,0.3,0.6,4,2,21,27,77.8,1,21,2,6,3,Gabriel-Martinelli,2,3,0,0,1,5
Away,Arsenal,Everton,Y,LW,70,0,0,0,0,1,0,26,1,1,2,0.0,0.0,0.0,0,0,9,18,50.0,1,12,2,0,0,Gabriel-Martinelli,1,2,0,0,1,3
Home,Arsenal,Southampton,Y,"LM,FW",90,0,1,0,0,1,0,39,3,0,1,0.0,0.0,0.4,4,1,15,25,60.0,1,22,3,5,2,Gabriel-Martinelli,3,0,1,0,0,3
Home,Arsenal,West Ham,Y,LM,81,1,0,0,0,4,1,41,4,0,1,0.7,0.7,0.3,2,0,17,26,65.4,2,20,2,2,2,Gabriel-Martinelli,2,0,1,0,0,2
Away,Arsenal,Leeds United,Y,"LW,RW",90,2,0,0,0,2,2,48,2,3,3,0.8,0.8,0.3,6,1,16,28,57.1,0,24,7,2,2,Gabriel-Martinelli,4,1,1,0,0,5
Away,Arsenal,Norwich City,Y,LW,81,0,0,0,0,3,1,45,3,1,1,0.1,0.1,0.0,4,2,21,29,72.4,2,31,4,5,3,Gabriel-Martinelli,5,0,1,0,0,5
Home,Arsenal,Manchester City,Y,"LW,FW",90,0,0,0,0,5,1,27,1,3,1,0.6,0.6,0.0,3,0,6,11,54.5,1,12,2,5,3,Gabriel-Martinelli,1,2,0,0,1,3
Home,Arsenal,Burnley,Y,LM,90,0,0,0,0,2,0,55,0,0,0,0.1,0.1,0.1,4,0,34,49,69.4,4,39,8,0,0,Gabriel-Martinelli,0,0,0,1,0,0
Away,Arsenal,Wolves,Y,LW,68,0,0,0,0,0,0,31,1,0,1,0.0,0.0,0.0,2,0,13,22,59.1,2,18,2,2,0,Gabriel-Martinelli,1,0,1,0,0,1
Home,Arsenal,Wolves,Y,LW,70,0,0,0,0,4,1,35,1,2,1,0.4,0.4,0.2,5,0,19,25,76.0,2,24,3,1,1,Gabriel-Martinelli,2,1,1,0,0,3
Away,Arsenal,Watford,Y,LW,72,1,0,0,0,3,1,26,1,1,1,0.2,0.2,0.1,1,0,13,18,72.2,0,13,1,3,2,Gabriel-Martinelli,3,2,1,0,0,5
Home,Arsenal,Leicester City,Y,LW,77,0,1,0,0,2,1,27,0,1,1,0.1,0.1,0.4,4,1,13,16,81.3,1,20,6,3,2,Gabriel-Martinelli,2,0,1,0,0,2
Home,Arsenal,Liverpool,Y,LW,90,0,0,0,0,1,0,54,1,1,1,0.1,0.1,0.0,1,0,23,35,65.7,1,33,3,3,3,Gabriel-Martinelli,0,2,0,0,1,2
Away,Arsenal,Crystal Palace,N,"RW,LM",45,0,0,0,0,0,0,36,0,0,2,0.0,0.0,0.1,1,0,23,28,82.1,0,26,4,2,2,Gabriel-Martinelli,0,3,0,0,1,3
Home,Arsenal,Brighton,Y,"LW,LM",73,0,0,0,0,2,1,32,0,0,0,0.4,0.4,0.0,2,0,17,23,73.9,3,26,5,3,2,Gabriel-Martinelli,1,2,0,0,1,3
Away,Arsenal,Southampton,Y,"RW,LW,FW",90,0,0,0,0,5,1,57,0,0,4,0.3,0.3,0.0,3,0,32,40,80.0,2,35,3,3,1,Gabriel-Martinelli,0,1,0,0,1,1
Away,Arsenal,Chelsea,N,"FW,LM",21,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,1,3,33.3,1,5,1,3,1,Gabriel-Martinelli,4,2,1,0,0,6
Home,Arsenal,Manchester Utd,N,"AM,LW",27,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,5,1,0,0,Gabriel-Martinelli,3,1,1,0,0,4
Away,Arsenal,West Ham,Y,"LW,RW",90,0,1,0,0,1,0,35,2,2,1,0.0,0.0,0.3,3,1,17,22,77.3,2,21,1,4,3,Gabriel-Martinelli,2,1,1,0,0,3
Home,Arsenal,Leeds United,Y,LW,77,0,1,0,0,4,2,48,1,0,0,0.4,0.4,0.4,7,2,32,38,84.2,0,38,6,4,3,Gabriel-Martinelli,2,1,1,0,0,3
Away,Arsenal,Tottenham,Y,LW,63,0,0,0,0,0,0,30,0,1,0,0.0,0.0,0.2,3,0,17,23,73.9,1,20,3,10,6,Gabriel-Martinelli,0,3,0,0,1,3
Away,Arsenal,Newcastle Utd,N,LW,38,0,0,0,0,0,0,22,0,1,0,0.0,0.0,0.0,0,0,12,18,66.7,0,16,3,1,0,Gabriel-Martinelli,0,2,0,0,1,2
Home,Arsenal,Everton,Y,LW,90,1,1,1,1,3,1,63,1,1,2,1.8,1.1,0.9,7,2,36,43,83.7,7,39,2,6,2,Gabriel-Martinelli,5,1,1,0,0,6
Away,Arsenal,Crystal Palace,Y,LW,90,1,0,0,0,2,1,35,0,0,1,0.4,0.4,0.1,1,0,24,28,85.7,3,27,1,3,3,Gabriel-Martinelli,2,0,1,0,0,2
Home,Arsenal,Leicester City,Y,"LW,RW",90,1,0,0,0,1,1,42,0,1,2,0.1,0.1,0.5,6,1,24,33,72.7,2,26,4,5,3,Gabriel-Martinelli,4,2,1,0,0,6
Away,Arsenal,Bournemouth,Y,LW,73,0,0,0,0,4,1,34,1,0,1,0.4,0.4,0.0,4,2,15,21,71.4,2,24,3,3,1,Gabriel-Martinelli,3,0,1,0,0,3
Home,Arsenal,Fulham,Y,"LW,WB,LM",90,0,0,0,0,7,2,63,4,0,3,0.6,0.6,0.4,8,1,29,42,69.0,6,30,3,3,1,Gabriel-Martinelli,2,1,1,0,0,3
Home,Arsenal,Aston Villa,Y,"LW,AM",90,1,0,0,0,5,2,56,1,1,0,0.2,0.2,0.4,5,1,31,40,77.5,5,36,5,5,3,Gabriel-Martinelli,2,1,1,0,0,3
Away,Arsenal,Manchester Utd,Y,"LW,LB",90,0,0,0,0,1,1,52,0,0,1,0.1,0.1,0.1,4,1,31,43,72.1,4,32,6,2,1,Gabriel-Martinelli,1,3,0,0,1,4
Away,Arsenal,Brentford,Y,LW,77,0,0,0,0,1,1,43,0,1,0,0.2,0.2,0.2,5,0,25,31,80.6,2,30,1,5,4,Gabriel-Martinelli,3,0,1,0,0,3
Home,Arsenal,Tottenham,Y,LW,90,0,1,0,0,3,1,62,2,0,1,0.1,0.1,0.2,4,0,37,48,77.1,7,44,5,7,4,Gabriel-Martinelli,3,1,1,0,0,4
Home,Arsenal,Liverpool,Y,"LW,LM",90,1,1,0,0,2,1,52,0,0,0,0.5,0.5,1.1,3,1,24,33,72.7,5,31,4,4,0,Gabriel-Martinelli,3,2,1,0,0,5
Away,Arsenal,Leeds United,Y,"LW,AM",90,0,0,0,0,1,0,54,1,1,1,0.1,0.1,0.0,2,0,24,34,70.6,2,37,5,8,3,Gabriel-Martinelli,1,0,1,0,0,1
Away,Arsenal,Southampton,Y,LW,70,0,0,0,0,1,0,33,2,0,0,0.0,0.0,0.0,3,0,13,21,61.9,2,22,5,3,2,Gabriel-Martinelli,1,1,0,1,0,2
Home,Arsenal,Nott'ham Forest,Y,LW,62,1,0,0,0,2,1,34,0,2,1,0.3,0.3,0.0,5,1,21,25,84.0,6,24,4,0,0,Gabriel-Martinelli,5,0,1,0,0,5
Away,Arsenal,Chelsea,Y,LW,89,0,0,0,0,2,0,39,0,0,0,0.2,0.2,0.3,2,0,22,29,75.9,7,27,2,2,1,Gabriel-Martinelli,1,0,1,0,0,1
Away,Arsenal,Wolves,Y,LW,90,0,0,0,0,1,1,40,1,1,2,0.1,0.1,0.0,4,1,18,26,69.2,1,25,3,4,2,Gabriel-Martinelli,2,0,1,0,0,2
Home,Arsenal,West Ham,Y,LW,87,1,0,0,0,1,1,43,1,0,0,0.1,0.1,0.0,2,0,21,37,56.8,2,32,4,4,1,Gabriel-Martinelli,3,1,1,0,0,4
Away,Arsenal,Brighton,Y,"LW,FW",90,1,0,0,0,5,2,37,2,0,0,0.6,0.6,0.0,3,2,16,24,66.7,1,27,8,3,1,Gabriel-Martinelli,4,2,1,0,0,6
Home,Arsenal,Newcastle Utd,Y,LW,90,0,0,0,0,4,1,47,0,0,0,0.2,0.2,0.4,4,0,27,36,75.0,1,33,2,5,0,Gabriel-Martinelli,0,0,0,1,0,0
Away,Arsenal,Tottenham,Y,LW,78,0,0,0,0,1,0,45,2,0,1,0.1,0.1,0.7,4,0,24,32,75.0,0,34,3,5,1,Gabriel-Martinelli,2,0,1,0,0,2
Home,Arsenal,Manchester Utd,Y,LW,81,0,0,0,0,5,0,58,0,0,2,0.4,0.4,0.4,6,0,28,47,59.6,1,31,7,3,1,Gabriel-Martinelli,3,2,1,0,0,5
Away,Arsenal,Everton,Y,LW,58,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.1,5,0,27,34,79.4,5,29,3,7,1,Gabriel-Martinelli,0,1,0,0,1,1
Home,Arsenal,Brentford,Y,LW,61,0,0,0,0,3,1,47,0,0,0,0.2,0.2,0.0,3,0,33,41,80.5,2,38,2,1,0,Gabriel-Martinelli,1,1,0,1,0,2
Home,Arsenal,Manchester City,Y,LW,75,0,0,0,0,0,0,30,1,0,0,0.0,0.0,0.0,5,0,18,23,78.3,2,18,3,4,3,Gabriel-Martinelli,1,3,0,0,1,4
Away,Arsenal,Aston Villa,N,"LW,LM",23,1,0,0,0,1,1,12,0,0,0,1.0,1.0,0.1,2,0,6,9,66.7,0,10,3,2,1,Gabriel-Martinelli,4,2,1,0,0,6
Away,Arsenal,Leicester City,Y,LW,90,1,0,0,0,2,1,53,0,0,2,0.2,0.2,0.0,0,0,38,44,86.4,5,38,5,0,0,Gabriel-Martinelli,1,0,1,0,0,1
Home,Arsenal,Everton,Y,"LW,RW",90,2,0,0,0,3,2,49,1,1,0,0.9,0.9,0.2,2,0,34,38,89.5,1,30,0,0,0,Gabriel-Martinelli,4,0,1,0,0,4
Home,Arsenal,Bournemouth,Y,"FW,LW",90,0,0,0,0,4,0,43,0,0,0,0.2,0.2,0.2,4,0,32,38,84.2,4,33,4,3,2,Gabriel-Martinelli,3,2,1,0,0,5
Away,Arsenal,Fulham,Y,LW,76,1,0,0,0,4,2,36,0,0,1,1.0,1.0,0.2,3,1,20,26,76.9,2,29,1,2,1,Gabriel-Martinelli,3,0,1,0,0,3
Home,Arsenal,Crystal Palace,Y,LW,82,1,0,0,0,1,1,41,0,0,1,0.1,0.1,0.0,0,0,26,35,74.3,1,34,4,4,2,Gabriel-Martinelli,4,1,1,0,0,5
Home,Arsenal,Leeds United,Y,LW,90,0,1,0,0,4,1,61,0,1,0,0.4,0.4,0.9,6,2,34,43,79.1,3,48,4,9,5,Gabriel-Martinelli,4,1,1,0,0,5
Away,Arsenal,Liverpool,Y,"LW,LM",90,1,1,0,0,1,1,44,3,0,0,0.2,0.2,0.4,4,2,23,29,79.3,2,33,9,12,3,Gabriel-Martinelli,2,2,0,1,0,4
Away,Arsenal,West Ham,Y,LW,84,0,1,0,0,2,1,39,1,0,1,0.1,0.1,0.7,6,1,22,28,78.6,1,22,1,2,1,Gabriel-Martinelli,2,2,0,1,0,4
Home,Arsenal,Southampton,Y,LW,84,1,0,0,0,2,1,66,1,0,2,0.4,0.4,1.1,7,0,39,53,73.6,3,48,5,7,4,Gabriel-Martinelli,3,3,0,1,0,6
Away,Arsenal,Manchester City,Y,LW,59,0,0,0,0,0,0,11,2,0,0,0.0,0.0,0.0,0,0,6,8,75.0,3,6,0,0,0,Gabriel-Martinelli,1,4,0,0,1,5
Home,Arsenal,Chelsea,N,LW,32,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,7,9,77.8,1,5,1,0,0,Gabriel-Martinelli,3,1,1,0,0,4
Away,Arsenal,Newcastle Utd,Y,LW,79,0,0,0,0,3,1,31,5,0,0,0.4,0.4,0.5,5,0,12,16,75.0,0,22,4,4,3,Gabriel-Martinelli,2,0,1,0,0,2
Home,Arsenal,Brighton,Y,LW,19,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,4,0,1,1,Gabriel-Martinelli,0,3,0,0,1,3
