Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Home,Brighton,Chelsea,Y,CB,78,0,0,0,0,0,0,56,2,0,2,0.0,0.0,0.0,0,0,39,48,81.3,2,28,0,1,1,Ben-White,1,3,0,0,1,4
Away,Brighton,Newcastle Utd,Y,"CB,RB",90,0,0,0,0,0,0,61,0,2,1,0.0,0.0,0.0,3,2,41,58,70.7,3,30,2,0,0,Ben-White,3,0,1,0,0,3
Home,Brighton,Manchester Utd,Y,CB,90,0,0,0,0,0,0,73,2,2,1,0.0,0.0,0.1,2,0,60,66,90.9,7,55,2,1,1,Ben-White,2,3,0,0,1,5
Away,Brighton,Everton,Y,CB,90,0,0,0,0,0,0,102,1,2,3,0.0,0.0,0.0,0,0,77,91,84.6,9,65,1,2,1,Ben-White,2,4,0,0,1,6
Away,Brighton,Crystal Palace,Y,CM,90,0,0,0,0,1,0,77,4,2,1,0.0,0.0,0.0,4,1,52,66,78.8,11,36,1,1,1,Ben-White,1,1,0,1,0,2
Home,Brighton,West Brom,Y,"CM,CB",90,0,0,0,0,0,0,51,4,3,1,0.0,0.0,0.0,0,0,33,36,91.7,2,22,1,0,0,Ben-White,1,1,0,1,0,2
Away,Brighton,Tottenham,Y,"DM,CM",90,0,0,0,0,0,0,56,6,1,2,0.0,0.0,0.0,2,0,32,43,74.4,2,21,0,0,0,Ben-White,1,2,0,0,1,3
Home,Brighton,Burnley,Y,CB,90,0,0,0,0,0,0,60,0,4,0,0.0,0.0,0.0,0,0,44,52,84.6,1,34,0,2,1,Ben-White,0,0,0,1,0,0
Away,Brighton,Aston Villa,Y,"CM,CB",90,0,0,0,0,0,0,42,2,1,1,0.0,0.0,0.0,1,1,27,34,79.4,4,22,0,0,0,Ben-White,2,1,1,0,0,3
Home,Brighton,Liverpool,Y,CB,90,0,0,0,0,0,0,52,2,4,1,0.0,0.0,0.1,1,0,33,43,76.7,3,30,1,0,0,Ben-White,1,1,0,1,0,2
Home,Brighton,Southampton,Y,"CM,DM",80,0,0,0,0,0,0,28,0,1,0,0.0,0.0,0.0,0,0,13,20,65.0,2,12,0,2,1,Ben-White,1,2,0,0,1,3
Away,Brighton,Leicester City,Y,CB,90,0,0,0,0,0,0,66,1,1,2,0.0,0.0,0.0,0,0,46,55,83.6,3,31,1,0,0,Ben-White,0,3,0,0,1,3
Away,Brighton,Fulham,Y,CB,90,0,0,0,0,0,0,69,3,1,2,0.0,0.0,0.0,1,0,50,65,76.9,2,49,1,1,1,Ben-White,0,0,0,1,0,0
Home,Brighton,Sheffield Utd,Y,"CB,RB",71,0,0,0,0,0,0,68,0,0,0,0.0,0.0,0.0,0,0,53,63,84.1,7,41,4,0,0,Ben-White,1,1,0,1,0,2
Away,Brighton,West Ham,Y,WB,90,0,0,0,0,0,0,44,1,1,1,0.0,0.0,0.0,1,0,29,39,74.4,2,16,1,2,1,Ben-White,2,2,0,1,0,4
Home,Brighton,Wolves,Y,CM,90,0,0,0,0,0,0,61,2,4,1,0.0,0.0,0.0,3,0,42,50,84.0,6,40,1,0,0,Ben-White,3,3,0,1,0,6
Away,Brighton,Manchester City,Y,"DM,CM",90,0,0,0,0,0,0,44,1,2,1,0.0,0.0,0.0,1,0,37,41,90.2,3,31,1,0,0,Ben-White,0,1,0,0,1,1
Away,Brighton,Leeds United,Y,CM,90,0,0,0,0,2,0,32,0,1,3,0.1,0.1,0.0,3,0,17,21,81.0,1,11,3,3,2,Ben-White,1,0,1,0,0,1
Home,Brighton,Fulham,Y,CB,90,0,0,0,0,0,0,44,1,0,2,0.0,0.0,0.5,2,0,30,38,78.9,8,27,2,1,1,Ben-White,0,0,0,1,0,0
Home,Brighton,Tottenham,Y,"CB,RB,WB",90,0,0,0,0,1,1,52,2,2,0,0.1,0.1,0.0,1,0,33,44,75.0,3,35,1,0,0,Ben-White,1,0,1,0,0,1
Away,Brighton,Liverpool,Y,CB,90,0,0,0,0,1,0,49,0,3,1,0.0,0.0,0.0,0,0,28,41,68.3,1,21,2,0,0,Ben-White,1,0,1,0,0,1
Away,Brighton,Burnley,Y,"CB,CM",90,0,0,0,0,0,0,37,1,1,2,0.0,0.0,0.0,0,0,22,30,73.3,1,20,2,0,0,Ben-White,1,1,0,1,0,2
Home,Brighton,Aston Villa,Y,CB,90,0,0,0,0,0,0,68,0,1,1,0.0,0.0,0.0,1,0,51,62,82.3,5,36,0,1,1,Ben-White,0,0,0,1,0,0
Home,Brighton,Crystal Palace,Y,CB,90,0,0,0,0,1,0,108,0,2,1,0.0,0.0,0.0,0,0,96,103,93.2,11,92,0,1,1,Ben-White,1,2,0,0,1,3
Away,Brighton,West Brom,Y,CB,83,0,0,0,0,0,0,72,0,3,0,0.0,0.0,0.0,0,0,55,66,83.3,5,54,1,1,1,Ben-White,0,1,0,0,1,1
Home,Brighton,Leicester City,Y,CB,90,0,0,0,0,0,0,34,2,0,0,0.0,0.0,0.0,0,0,21,27,77.8,4,18,0,3,2,Ben-White,1,2,0,0,1,3
Away,Brighton,Southampton,Y,CB,90,0,0,0,0,0,0,31,1,1,0,0.0,0.0,0.0,0,0,15,24,62.5,1,11,1,1,0,Ben-White,2,1,1,0,0,3
Home,Brighton,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,98,0,2,2,0.0,0.0,0.0,1,0,91,94,96.8,7,61,3,1,1,Ben-White,3,0,1,0,0,3
Away,Brighton,Manchester Utd,Y,CB,90,0,0,0,0,1,0,50,2,2,0,0.0,0.0,0.0,0,0,32,42,76.2,1,19,1,2,2,Ben-White,1,2,0,0,1,3
Home,Brighton,Everton,Y,CB,90,0,0,0,0,0,0,85,1,3,3,0.0,0.0,0.1,3,0,62,73,84.9,8,51,4,0,0,Ben-White,0,0,0,1,0,0
Away,Brighton,Chelsea,Y,CB,89,0,0,0,0,0,0,48,2,1,2,0.0,0.0,0.0,0,0,28,37,75.7,1,17,2,0,0,Ben-White,0,0,0,1,0,0
Home,Brighton,Leeds United,Y,CB,90,0,0,0,0,1,0,37,0,1,0,0.1,0.1,0.0,1,0,22,30,73.3,5,24,7,3,2,Ben-White,2,0,1,0,0,2
Away,Brighton,Wolves,Y,"RB,CB",90,0,0,0,0,0,0,44,1,2,2,0.0,0.0,0.0,0,0,30,32,93.8,6,21,0,1,1,Ben-White,1,2,0,0,1,3
Home,Brighton,West Ham,Y,CB,90,0,0,0,0,0,0,74,1,1,4,0.0,0.0,0.0,1,0,48,60,80.0,4,52,2,1,1,Ben-White,1,1,0,1,0,2
Home,Brighton,Manchester City,Y,CB,90,0,0,0,0,2,0,84,2,3,1,0.1,0.1,0.0,0,0,64,70,91.4,5,58,2,1,1,Ben-White,3,2,1,0,0,5
Away,Brighton,Arsenal,Y,RB,90,0,0,0,0,0,0,60,2,2,2,0.0,0.0,0.0,0,0,38,48,79.2,3,34,0,0,0,Ben-White,0,2,0,0,1,2
Away,Arsenal,Brentford,Y,CB,90,0,0,0,0,0,0,71,1,1,0,0.0,0.0,0.0,1,0,56,62,90.3,6,44,0,0,0,Ben-White,0,2,0,0,1,2
Home,Arsenal,Norwich City,Y,CB,90,0,0,0,0,0,0,47,1,0,0,0.0,0.0,0.1,3,0,32,42,76.2,2,26,0,0,0,Ben-White,1,0,1,0,0,1
Away,Arsenal,Burnley,Y,CB,90,0,0,0,0,0,0,74,1,4,0,0.0,0.0,0.0,0,0,48,58,82.8,1,41,0,1,1,Ben-White,1,0,1,0,0,1
Home,Arsenal,Tottenham,Y,CB,90,0,0,0,0,0,0,50,1,3,1,0.0,0.0,0.0,0,0,40,42,95.2,1,38,0,0,0,Ben-White,3,1,1,0,0,4
Away,Arsenal,Brighton,Y,CB,90,0,0,0,0,0,0,42,0,2,2,0.0,0.0,0.0,1,0,23,31,74.2,1,24,2,1,1,Ben-White,0,0,0,1,0,0
Home,Arsenal,Crystal Palace,Y,CB,90,0,0,0,0,2,0,68,1,0,0,0.1,0.1,0.3,1,0,57,65,87.7,5,37,2,0,0,Ben-White,2,2,0,1,0,4
Home,Arsenal,Aston Villa,Y,CB,90,0,0,0,0,0,0,47,0,1,3,0.0,0.0,0.0,0,0,35,37,94.6,1,27,0,0,0,Ben-White,3,1,1,0,0,4
Away,Arsenal,Leicester City,Y,CB,90,0,0,0,0,0,0,32,2,0,1,0.0,0.0,0.0,1,1,18,21,85.7,1,17,0,1,0,Ben-White,2,0,1,0,0,2
Home,Arsenal,Watford,Y,CB,90,0,0,0,0,0,0,97,0,3,3,0.0,0.0,0.0,2,2,70,81,86.4,5,61,4,4,2,Ben-White,1,0,1,0,0,1
Away,Arsenal,Liverpool,Y,CB,90,0,0,0,0,0,0,58,2,1,2,0.0,0.0,0.0,0,0,32,42,76.2,2,23,0,1,0,Ben-White,0,4,0,0,1,4
Home,Arsenal,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,84,2,1,1,0.0,0.0,0.0,3,1,68,77,88.3,12,62,6,3,2,Ben-White,2,0,1,0,0,2
Away,Arsenal,Manchester Utd,Y,CB,90,0,0,0,0,1,0,53,3,1,0,0.1,0.1,0.0,4,0,38,44,86.4,5,27,2,0,0,Ben-White,2,3,0,0,1,5
Away,Arsenal,Everton,Y,CB,90,0,0,0,0,0,0,74,0,2,3,0.0,0.0,0.0,0,0,56,66,84.8,5,46,2,2,1,Ben-White,1,2,0,0,1,3
Home,Arsenal,Southampton,Y,CB,90,0,0,0,0,0,0,64,2,1,4,0.0,0.0,0.0,0,0,45,56,80.4,2,36,0,0,0,Ben-White,3,0,1,0,0,3
Home,Arsenal,West Ham,Y,CB,90,0,0,0,0,0,0,64,2,1,0,0.0,0.0,0.0,1,0,50,57,87.7,2,43,0,0,0,Ben-White,2,0,1,0,0,2
Away,Arsenal,Leeds United,Y,CB,90,0,0,0,0,0,0,48,0,0,1,0.0,0.0,0.1,2,0,38,45,84.4,4,38,1,0,0,Ben-White,4,1,1,0,0,5
Away,Arsenal,Norwich City,Y,RB,90,0,0,0,0,0,0,78,3,2,0,0.0,0.0,0.0,0,0,50,71,70.4,7,42,0,2,1,Ben-White,5,0,1,0,0,5
Home,Arsenal,Manchester City,Y,CB,90,0,0,0,0,0,0,39,3,0,2,0.0,0.0,0.0,0,0,19,29,65.5,3,19,0,1,1,Ben-White,1,2,0,0,1,3
Home,Arsenal,Burnley,Y,RB,90,0,0,0,0,1,0,107,2,3,0,0.0,0.0,0.0,2,0,85,97,87.6,6,74,4,0,0,Ben-White,0,0,0,1,0,0
Away,Arsenal,Wolves,Y,CB,90,0,0,0,0,1,0,42,2,1,2,0.2,0.2,0.3,2,0,23,30,76.7,1,20,0,0,0,Ben-White,1,0,1,0,0,1
Home,Arsenal,Brentford,Y,CB,90,0,0,0,0,2,1,55,0,1,1,0.1,0.1,0.3,1,0,40,48,83.3,2,37,0,0,0,Ben-White,2,1,1,0,0,3
Home,Arsenal,Wolves,Y,CB,90,0,0,0,0,1,0,83,0,1,2,0.1,0.1,0.1,2,0,60,72,83.3,10,59,2,1,0,Ben-White,2,1,1,0,0,3
Away,Arsenal,Watford,Y,CB,90,0,0,0,0,2,1,77,0,1,2,0.2,0.2,0.0,0,0,57,65,87.7,3,45,1,0,0,Ben-White,3,2,1,0,0,5
Home,Arsenal,Leicester City,Y,CB,90,0,0,0,0,2,1,90,2,3,0,0.3,0.3,0.0,2,0,70,78,89.7,4,51,2,0,0,Ben-White,2,0,1,0,0,2
Home,Arsenal,Liverpool,Y,CB,90,0,0,0,0,0,0,84,1,2,0,0.0,0.0,0.0,0,0,66,73,90.4,2,52,0,1,1,Ben-White,0,2,0,0,1,2
Away,Arsenal,Aston Villa,Y,CB,90,0,0,0,0,0,0,73,2,3,1,0.0,0.0,0.0,0,0,51,61,83.6,2,45,0,0,0,Ben-White,1,0,1,0,0,1
Away,Arsenal,Crystal Palace,Y,CB,90,0,0,0,0,0,0,97,0,0,0,0.0,0.0,0.0,0,0,86,95,90.5,6,72,1,1,0,Ben-White,0,3,0,0,1,3
Home,Arsenal,Brighton,Y,CB,90,0,0,0,0,0,0,93,1,2,1,0.0,0.0,0.0,2,0,71,85,83.5,10,62,4,0,0,Ben-White,1,2,0,0,1,3
Away,Arsenal,Southampton,Y,CB,90,0,0,0,0,0,0,88,4,1,1,0.0,0.0,0.0,1,0,69,79,87.3,6,52,2,0,0,Ben-White,0,1,0,0,1,1
Away,Arsenal,Chelsea,Y,"RB,CB",90,0,0,0,0,0,0,45,3,1,4,0.0,0.0,0.0,1,0,21,32,65.6,1,13,2,1,0,Ben-White,4,2,1,0,0,6
Home,Arsenal,Manchester Utd,Y,CB,90,0,0,0,0,0,0,72,2,0,1,0.0,0.0,0.0,0,0,54,62,87.1,3,41,0,0,0,Ben-White,3,1,1,0,0,4
Away,Arsenal,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,49,1,0,4,0.0,0.0,0.0,1,0,26,36,72.2,3,21,1,0,0,Ben-White,0,2,0,0,1,2
Away,Arsenal,Crystal Palace,Y,RB,90,0,0,0,0,0,0,63,8,1,4,0.0,0.0,0.1,1,0,31,41,75.6,6,24,2,2,1,Ben-White,2,0,1,0,0,2
Home,Arsenal,Leicester City,Y,RB,74,0,0,0,0,0,0,48,0,1,1,0.0,0.0,0.0,1,1,33,43,76.7,3,23,1,1,0,Ben-White,4,2,1,0,0,6
Away,Arsenal,Bournemouth,Y,RB,74,0,0,0,0,0,0,83,1,2,6,0.0,0.0,0.0,1,1,60,68,88.2,6,57,1,1,0,Ben-White,3,0,1,0,0,3
Home,Arsenal,Fulham,Y,"RB,CB",90,0,0,0,0,0,0,78,2,0,4,0.0,0.0,0.0,2,0,61,69,88.4,9,44,0,1,0,Ben-White,2,1,1,0,0,3
Home,Arsenal,Aston Villa,Y,RB,64,0,0,0,0,0,0,66,0,0,0,0.0,0.0,0.4,2,0,58,63,92.1,8,51,3,0,0,Ben-White,2,1,1,0,0,3
Away,Arsenal,Manchester Utd,Y,RB,79,0,0,0,0,0,0,51,3,0,0,0.0,0.0,0.0,3,0,36,47,76.6,4,15,4,0,0,Ben-White,1,3,0,0,1,4
Away,Arsenal,Brentford,Y,RB,85,0,0,0,0,0,0,88,0,2,0,0.0,0.0,0.0,3,1,66,80,82.5,11,58,3,0,0,Ben-White,3,0,1,0,0,3
Home,Arsenal,Tottenham,Y,RB,88,0,1,0,0,1,0,77,3,0,0,0.0,0.0,0.2,4,1,61,70,87.1,8,48,1,0,0,Ben-White,3,1,1,0,0,4
Home,Arsenal,Liverpool,Y,RB,90,0,0,0,0,0,0,45,2,0,1,0.0,0.0,0.0,0,0,19,39,48.7,4,18,1,1,1,Ben-White,3,2,1,0,0,5
Away,Arsenal,Leeds United,Y,RB,75,0,0,0,0,0,0,65,5,2,4,0.0,0.0,0.0,0,0,38,49,77.6,3,27,2,2,0,Ben-White,1,0,1,0,0,1
Away,Arsenal,Southampton,Y,RB,71,0,1,0,0,0,0,65,1,0,1,0.0,0.0,0.1,3,2,52,55,94.5,11,34,1,0,0,Ben-White,1,1,0,1,0,2
Home,Arsenal,Nott'ham Forest,Y,"RB,CB",90,0,0,0,0,1,0,79,1,0,1,0.1,0.1,0.0,0,0,67,73,91.8,8,49,1,0,0,Ben-White,5,0,1,0,0,5
Away,Arsenal,Chelsea,Y,RB,90,0,0,0,0,2,0,66,1,1,1,0.1,0.1,0.1,1,0,44,57,77.2,7,35,5,1,1,Ben-White,1,0,1,0,0,1
Away,Arsenal,Wolves,Y,RB,90,0,0,0,0,1,0,116,1,0,0,0.1,0.1,0.1,3,0,100,112,89.3,13,79,3,1,0,Ben-White,2,0,1,0,0,2
Home,Arsenal,West Ham,Y,RB,90,0,0,0,0,0,0,84,1,1,0,0.0,0.0,0.0,4,1,69,76,90.8,11,56,3,3,1,Ben-White,3,1,1,0,0,4
Away,Arsenal,Brighton,Y,RB,59,0,0,0,0,0,0,17,2,1,0,0.0,0.0,0.0,0,0,9,12,75.0,1,7,0,1,1,Ben-White,4,2,1,0,0,6
Home,Arsenal,Newcastle Utd,Y,RB,75,0,0,0,0,0,0,51,5,1,1,0.0,0.0,0.0,2,0,30,37,81.1,5,16,0,0,0,Ben-White,0,0,0,1,0,0
Away,Arsenal,Tottenham,Y,RB,90,0,0,0,0,0,0,70,1,0,3,0.0,0.0,0.0,3,0,49,57,86.0,13,36,2,1,0,Ben-White,2,0,1,0,0,2
Home,Arsenal,Manchester Utd,Y,RB,45,0,0,0,0,0,0,33,2,0,0,0.0,0.0,0.0,1,0,18,25,72.0,2,11,1,1,0,Ben-White,3,2,1,0,0,5
Away,Arsenal,Everton,Y,RB,84,0,0,0,0,0,0,76,1,0,0,0.0,0.0,0.0,1,0,61,73,83.6,6,43,3,0,0,Ben-White,0,1,0,0,1,1
Home,Arsenal,Brentford,Y,RB,90,0,0,0,0,0,0,85,1,0,0,0.0,0.0,0.1,6,0,63,80,78.8,13,56,3,1,0,Ben-White,1,1,0,1,0,2
Home,Arsenal,Manchester City,N,RB,8,0,0,0,0,1,0,12,0,0,2,0.0,0.0,0.0,0,0,5,9,55.6,0,8,0,1,1,Ben-White,1,3,0,0,1,4
Away,Arsenal,Aston Villa,Y,RB,78,0,0,0,0,0,0,85,2,0,0,0.0,0.0,0.2,2,0,59,77,76.6,5,43,3,4,0,Ben-White,4,2,1,0,0,6
Away,Arsenal,Leicester City,Y,RB,90,0,0,0,0,0,0,91,2,0,2,0.0,0.0,0.0,2,0,68,81,84.0,9,41,1,0,0,Ben-White,1,0,1,0,0,1
Home,Arsenal,Everton,Y,RB,90,0,0,0,0,0,0,105,0,1,1,0.0,0.0,0.2,2,1,88,100,88.0,5,68,2,0,0,Ben-White,4,0,1,0,0,4
Home,Arsenal,Bournemouth,N,RB,45,1,0,0,0,1,1,45,0,0,0,0.1,0.1,0.1,4,1,35,42,83.3,9,34,3,0,0,Ben-White,3,2,1,0,0,5
Away,Arsenal,Fulham,Y,RB,79,0,0,0,0,0,0,59,0,0,0,0.0,0.0,0.3,1,0,51,58,87.9,4,48,0,0,0,Ben-White,3,0,1,0,0,3
Home,Arsenal,Crystal Palace,Y,RB,82,0,1,0,0,0,0,65,1,3,0,0.0,0.0,0.1,4,2,45,56,80.4,6,36,2,1,0,Ben-White,4,1,1,0,0,5
Home,Arsenal,Leeds United,Y,RB,90,1,0,0,0,1,1,74,3,0,1,0.8,0.8,0.0,0,0,50,61,82.0,6,52,1,2,0,Ben-White,4,1,1,0,0,5
Away,Arsenal,Liverpool,Y,RB,90,0,0,0,0,0,0,44,1,2,3,0.0,0.0,0.0,0,0,25,33,75.8,0,16,0,0,0,Ben-White,2,2,0,1,0,4
Away,Arsenal,West Ham,Y,RB,90,0,1,0,0,0,0,68,1,0,1,0.0,0.0,0.8,1,1,53,62,85.5,7,36,0,2,2,Ben-White,2,2,0,1,0,4
Home,Arsenal,Southampton,Y,"RB,CB",90,0,1,0,0,2,0,96,2,1,1,0.1,0.1,0.0,2,1,76,90,84.4,14,53,3,1,0,Ben-White,3,3,0,1,0,6
Away,Arsenal,Manchester City,Y,RB,90,0,0,0,0,0,0,59,1,1,2,0.0,0.0,0.0,0,0,45,52,86.5,2,34,0,0,0,Ben-White,1,4,0,0,1,5
Home,Arsenal,Chelsea,Y,RB,90,0,0,0,0,0,0,63,1,1,0,0.0,0.0,0.1,2,0,49,59,83.1,9,38,0,0,0,Ben-White,3,1,1,0,0,4
Away,Arsenal,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,49,0,1,5,0.0,0.0,0.0,0,0,31,38,81.6,4,17,1,1,0,Ben-White,2,0,1,0,0,2
Home,Arsenal,Brighton,Y,RB,90,0,0,0,0,0,0,48,4,0,2,0.0,0.0,0.0,0,0,35,42,83.3,3,20,1,0,0,Ben-White,0,3,0,0,1,3
Away,Arsenal,Nott'ham Forest,Y,CB,90,0,0,0,0,0,0,117,1,0,0,0.0,0.0,0.1,2,0,106,113,93.8,13,86,6,0,0,Ben-White,0,1,0,0,1,1
Home,Arsenal,Wolves,Y,CB,90,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,1,0,42,43,97.7,1,31,1,0,0,Ben-White,5,0,1,0,0,5
Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Home,Arsenal,Fulham,N,LW,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Bukayo-Saka,4,1,1,0,0,5
Home,Arsenal,Aston Villa,Y,LW,45,0,0,0,0,1,0,22,1,0,1,0.0,0.0,0.3,1,0,12,16,75.0,1,16,2,1,1,Bukayo-Saka,3,2,1,0,0,5
Away,Arsenal,Manchester Utd,Y,LW,79,0,1,0,0,2,1,42,4,0,2,0.4,0.4,0.5,4,1,21,26,80.8,3,21,4,5,2,Bukayo-Saka,1,1,0,1,0,2
Home,Arsenal,Bournemouth,Y,"LW,RW",82,0,0,0,0,1,0,40,3,0,2,0.1,0.1,0.1,7,0,17,24,70.8,4,24,3,5,3,Bukayo-Saka,1,0,1,0,0,1
Away,Arsenal,Sheffield Utd,Y,"LW,AM",90,0,0,0,0,0,0,34,0,0,1,0.0,0.0,0.1,3,0,17,28,60.7,2,22,6,5,5,Bukayo-Saka,0,1,0,0,1,1
Home,Arsenal,Crystal Palace,N,LM,30,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,5,7,71.4,1,6,0,0,0,Bukayo-Saka,2,2,0,1,0,4
Home,Arsenal,Wolves,N,LW,18,0,0,0,0,0,0,16,2,0,0,0.0,0.0,0.0,0,0,8,12,66.7,3,8,0,0,0,Bukayo-Saka,1,1,0,1,0,2
Away,Arsenal,Norwich City,N,LW,13,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,2,0,5,8,62.5,0,7,3,2,1,Bukayo-Saka,2,2,0,1,0,4
Home,Arsenal,Manchester City,N,LB,51,0,0,0,0,0,0,40,1,1,1,0.0,0.0,0.0,0,0,25,33,75.8,3,29,3,0,0,Bukayo-Saka,0,3,0,0,1,3
Away,Arsenal,Everton,Y,LB,90,0,0,0,0,0,0,64,4,1,1,0.0,0.0,0.0,0,0,43,56,76.8,7,33,1,0,0,Bukayo-Saka,0,0,0,1,0,0
Away,Arsenal,Bournemouth,Y,LB,90,0,0,0,0,0,0,62,2,2,0,0.0,0.0,0.0,0,0,40,55,72.7,2,29,5,0,0,Bukayo-Saka,1,1,0,1,0,2
Home,Arsenal,Chelsea,Y,LB,90,0,0,0,0,0,0,50,2,0,0,0.0,0.0,0.1,2,0,33,45,73.3,5,21,1,1,0,Bukayo-Saka,1,2,0,0,1,3
Home,Arsenal,Manchester Utd,N,LB,22,0,0,0,0,1,1,17,1,1,0,0.1,0.1,0.0,1,0,11,13,84.6,1,5,2,0,0,Bukayo-Saka,2,0,1,0,0,2
Home,Arsenal,Sheffield Utd,Y,LB,90,0,0,0,0,0,0,94,2,1,1,0.0,0.0,0.0,3,0,63,84,75.0,6,56,10,2,1,Bukayo-Saka,1,1,0,1,0,2
Away,Arsenal,Chelsea,Y,LB,90,0,0,0,0,0,0,72,5,0,1,0.0,0.0,0.0,1,1,46,56,82.1,1,28,2,2,2,Bukayo-Saka,2,2,0,1,0,4
Away,Arsenal,Burnley,Y,LB,45,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,15,18,83.3,0,15,0,1,1,Bukayo-Saka,0,0,0,1,0,0
Home,Arsenal,Newcastle Utd,Y,LB,90,0,1,0,0,2,0,67,1,1,0,0.1,0.1,0.4,4,2,42,53,79.2,3,45,6,10,6,Bukayo-Saka,4,0,1,0,0,4
Home,Arsenal,Everton,N,LB,73,0,1,0,0,0,0,62,1,0,0,0.0,0.0,0.6,2,1,46,50,92.0,5,35,0,4,1,Bukayo-Saka,3,2,1,0,0,5
Home,Arsenal,West Ham,Y,LB,90,0,0,0,0,0,0,63,1,0,0,0.0,0.0,0.4,5,0,47,58,81.0,5,37,3,4,3,Bukayo-Saka,1,0,1,0,0,1
Away,Arsenal,Manchester City,Y,"AM,LB",90,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.1,1,0,23,29,79.3,4,22,3,1,0,Bukayo-Saka,0,3,0,0,1,3
Away,Arsenal,Brighton,Y,LM,86,0,1,0,0,2,0,41,0,0,0,0.1,0.1,0.0,4,1,25,31,80.6,3,31,3,5,3,Bukayo-Saka,1,2,0,0,1,3
Away,Arsenal,Southampton,Y,LM,90,0,0,0,0,0,0,45,0,1,0,0.0,0.0,0.1,3,0,28,37,75.7,2,28,3,3,2,Bukayo-Saka,2,0,1,0,0,2
Away,Arsenal,Wolves,Y,RW,75,1,0,0,0,1,1,29,3,0,0,0.1,0.1,0.0,0,0,10,20,50.0,1,16,2,0,0,Bukayo-Saka,2,0,1,0,0,2
Home,Arsenal,Leicester City,Y,RW,70,0,1,0,0,1,1,30,0,1,1,0.1,0.1,0.5,4,1,14,20,70.0,3,21,1,4,1,Bukayo-Saka,1,1,0,1,0,2
Away,Arsenal,Tottenham,N,"RW,LB",21,0,0,0,0,1,0,15,1,0,1,0.0,0.0,0.0,0,0,8,11,72.7,0,6,1,0,0,Bukayo-Saka,1,2,0,0,1,3
Home,Arsenal,Liverpool,Y,"LM,LB",84,0,0,0,0,0,0,24,0,1,0,0.0,0.0,0.0,0,0,14,21,66.7,1,19,1,0,0,Bukayo-Saka,2,1,1,0,0,3
Away,Arsenal,Aston Villa,Y,LM,59,0,0,0,0,1,0,39,0,2,0,0.1,0.1,0.1,1,0,28,34,82.4,1,22,2,0,0,Bukayo-Saka,0,1,0,0,1,1
Home,Arsenal,West Ham,Y,LM,88,0,0,0,0,2,0,61,0,0,0,0.1,0.1,0.1,3,2,34,46,73.9,4,32,3,3,2,Bukayo-Saka,2,1,1,0,0,3
Home,Arsenal,Sheffield Utd,Y,LM,86,1,0,0,0,2,1,45,2,0,1,0.4,0.4,0.0,0,0,29,35,82.9,3,33,1,3,2,Bukayo-Saka,2,1,1,0,0,3
Away,Arsenal,Manchester City,Y,LM,90,0,0,0,0,2,2,54,2,0,1,0.5,0.5,0.0,7,0,32,41,78.0,2,30,5,5,4,Bukayo-Saka,0,1,0,0,1,1
Home,Arsenal,Leicester City,Y,LW,64,0,0,0,0,4,2,41,1,0,0,0.2,0.2,0.1,3,0,20,31,64.5,1,23,0,1,0,Bukayo-Saka,0,1,0,0,1,1
Away,Arsenal,Manchester Utd,Y,LM,90,0,0,0,0,2,0,56,1,4,0,0.1,0.1,0.0,1,0,30,41,73.2,4,40,4,5,1,Bukayo-Saka,1,0,1,0,0,1
Home,Arsenal,Aston Villa,Y,LM,90,0,0,0,0,0,0,43,1,0,2,0.0,0.0,0.0,2,0,26,36,72.2,6,33,4,0,0,Bukayo-Saka,0,3,0,0,1,3
Away,Arsenal,Leeds United,N,LW,33,0,0,0,0,1,1,18,1,1,0,0.4,0.4,0.1,3,0,8,12,66.7,3,9,3,1,1,Bukayo-Saka,0,0,0,1,0,0
Home,Arsenal,Wolves,Y,"LW,LM",90,0,0,0,0,1,0,56,0,1,1,0.4,0.4,0.3,3,0,29,45,64.4,6,33,3,3,2,Bukayo-Saka,1,2,0,0,1,3
